oshpd_id,FacilityName2,CountyName,system,year,LICENSED_BED_SIZE,HospitalOwnership,UrbanRuralDesi,TEACHINGDesignation,Category,Tot_ED_NmbVsts,EDStations,EDDXCount,LATITUDE,LONGITUDE,PrimaryCareShortageArea,MentalHealthShortageArea,Visits_Per_Station
106361144,Chino Valley Medical Center,San Bernardino,Prime Healthcare Services,2021,100-149,Investor Owned,Urban,Non-Teaching,Homeless,29540,15,393,34.02626000,-117.68700000,No,No,26.2
106361166,Montclair Hospital Medical Center,San Bernardino,Prime Healthcare Services,2021,100-149,Investor Owned,Urban,Non-Teaching,Homeless,20376,12,254,34.07774000,-117.69603000,No,Yes,21.16666667
106361223,Kaiser Foundation Hospital – Fontana,San Bernardino,Kaiser Foundation Hospitals,2021,300-499,Nonprofit,Urban,Non-Teaching,Homeless,138112,92,2551,34.07250000,-117.43549000,Yes,No,27.72826087
106361266,Mountains Community Hospital,San Bernardino,N/A,2021,1-49,Government,Rural,Non-Teaching,Homeless,7976,6,16,34.26583000,-117.16716000,Yes,Yes,2.666666667
106361318,San Antonio Regional Hospital,San Bernardino,N/A,2021,300-499,Nonprofit,Urban,Non-Teaching,Homeless,68922,52,976,34.10056000,-117.63828000,No,Yes,18.76923077
106361323,Community Hospital of San Bernardino,San Bernardino,Dignity Health,2021,300-499,Nonprofit,Urban,Non-Teaching,Homeless,49924,18,1843,34.13138000,-117.32245000,No,Yes,102.3888889
106361339,St. Bernardine Medical Center,San Bernardino,Dignity Health,2021,300-499,Nonprofit,Urban,Non-Teaching,Homeless,51901,24,2891,34.13410000,-117.27865000,No,Yes,120.4583333
106361343,St. Mary Medical Center – Apple Valley,San Bernardino,Providence St. Joseph Health,2021,200-299,Nonprofit,Urban,Non-Teaching,Homeless,52088,43,401,34.54053000,-117.26535000,No,Yes,9.325581395
106361458,Colorado River Medical Center,San Bernardino,N/A,2021,1-49,Nonprofit,Frontier,Non-Teaching,Homeless,3766,4,6,34.83250000,-114.61818000,Yes,Yes,1.5
106362041,Hi-Desert Medical Center,San Bernardino,Tenet Healthcare Corporation,2021,150-199,Investor Owned,Rural,Non-Teaching,Homeless,21254,16,56,34.13323000,-116.27654000,Yes,Yes,3.5
106364144,Desert Valley Hospital,San Bernardino,Prime Healthcare Services,2021,100-149,Investor Owned,Urban,Non-Teaching,Homeless,32220,22,279,34.47093000,-117.29778000,Yes,Yes,12.68181818
106364430,Barstow Community Hospital,San Bernardino,N/A,2021,1-49,Investor Owned,Rural,Non-Teaching,Homeless,23000,16,89,34.89352630,-117.01688410,Yes,Yes,5.5625
106370689,Sharp Coronado Hospital and Healthcare Center,San Diego,Sharp Healthcare,2021,50-99,Nonprofit,Urban,Non-Teaching,Homeless,18962,15,793,32.69427000,-117.16808000,No,Yes,52.86666667
106370714,Grossmont Hospital,San Diego,Sharp Healthcare,2021,500+,Nonprofit,Urban,Non-Teaching,Homeless,82802,102,4129,32.77963000,-117.00924000,No,Yes,40.48039216
106370730,Kaiser Foundation Hospital – San Diego – Zion,San Diego,Kaiser Foundation Hospitals,2021,300-499,Nonprofit,Urban,Non-Teaching,Homeless,108783,114,928,32.79287000,-117.09447000,No,No,8.140350877
106370744,Scripps Mercy Hospital,San Diego,Scripps Health,2021,300-499,Nonprofit,Urban,Teaching,Homeless,90459,76,13081,32.75128000,-117.16090000,No,No,172.1184211
106370759,Paradise Valley Hospital,San Diego,Prime Healthcare Services,2021,200-299,Investor Owned,Urban,Non-Teaching,Homeless,17090,20,712,32.68632930,-117.08303820,Yes,Yes,35.6
106370771,Scripps Memorial Hospital – La Jolla,San Diego,Scripps Health,2021,300-499,Nonprofit,Urban,Non-Teaching,Homeless,33262,47,1324,32.88506000,-117.22279000,No,No,28.17021277
106370780,Tri-City Medical Center,San Diego,N/A,2021,300-499,Government,Urban,Non-Teaching,Homeless,38112,40,690,33.18394000,-117.29027000,No,No,17.25
106370875,Sharp Chula Vista Medical Center,San Diego,Sharp Healthcare,2021,300-499,Nonprofit,Urban,Non-Teaching,Homeless,59888,48,1044,32.61909000,-117.02488000,No,No,21.75
106370977,Palomar Medical Center Poway,San Diego,N/A,2021,200-299,Government,Urban,Non-Teaching,Homeless,25717,8,307,32.99563000,-117.05784000,No,No,38.375
106371394,Scripps Memorial Hospital – Encinitas,San Diego,Scripps Health,2021,150-199,Nonprofit,Urban,Non-Teaching,Homeless,38964,38,1085,33.03630000,-117.28495000,No,No,28.55263158
106380857,Kaiser Foundation Hospital – San Francisco,San Francisco,Kaiser Foundation Hospitals,2021,200-299,Nonprofit,Urban,Teaching,Homeless,29199,26,375,37.78274000,-122.44289000,No,No,14.42307692
106380933,California Pacific Medical Center – Davies Campus Hospital,San Francisco,Sutter Health,2021,200-299,Nonprofit,Urban,Non-Teaching,Homeless,9591,12,1035,37.76910000,-122.43465000,No,No,86.25
106380939,Priscilla Chan & Mark Zuckerberg San Francisco General Hospital & Trauma Center,San Francisco,N/A,2021,300-499,Government,Urban,Teaching,Homeless,42809,59,10633,37.75657000,-122.40637000,No,No,180.220339
106380960,Saint Francis Memorial Hospital,San Francisco,Dignity Health,2021,200-299,Nonprofit,Urban,Non-Teaching,Homeless,18963,19,5133,37.78917000,-122.41695000,No,No,270.1578947
106380965,St. Mary's Medical Center,San Francisco,Dignity Health,2021,200-299,Nonprofit,Urban,Teaching,Homeless,10305,12,2010,37.77408000,-122.45441000,No,No,167.5
106381154,UC San Francisco Medical Center,San Francisco,University of California,2021,500+,Government,Urban,Teaching,Homeless,33076,52,799,37.76351480,-122.45765640,No,No,15.36538462
106382715,Chinese Hospital,San Francisco,N/A,2021,50-99,Nonprofit,Urban,Non-Teaching,Homeless,4954,7,119,37.79565000,-122.40926000,No,Yes,17
106384176,California Pacific Medical Center – Van Ness Campus,San Francisco,Sutter Health,2021,200-299,Nonprofit,Urban,Non-Teaching,Homeless,22340,35,2090,37.78584000,-122.42175000,No,Yes,59.71428571
106384202,California Pacific Medical Center – Mission Bernal Campus,San Francisco,Sutter Health,2021,100-149,Nonprofit,Urban,Non-Teaching,Homeless,16302,16,1988,37.74804000,-122.42094000,No,No,124.25
106390846,Dameron Hospital,San Joaquin,N/A,2021,200-299,Nonprofit,Urban,Non-Teaching,Homeless,28108,21,1126,37.96125000,-121.30067000,Yes,Yes,53.61904762
106390923,Adventist Health Lodi Memorial,San Joaquin,Adventist Health Systems,2021,150-199,Nonprofit,Urban,Non-Teaching,Homeless,42735,28,770,38.12146000,-121.28590000,No,Yes,27.5
106391010,San Joaquin General Hospital,San Joaquin,N/A,2021,150-199,Government,Urban,Non-Teaching,Homeless,37061,26,418,37.88594000,-121.28918000,Yes,Yes,16.07692308
106391042,St. Joseph's Medical Center of Stockton,San Joaquin,Dignity Health,2021,300-499,Investor Owned,Urban,Non-Teaching,Homeless,67670,62,2526,37.97075000,-121.28910000,Yes,Yes,40.74193548
106391056,Sutter Tracy Community Hospital,San Joaquin,Sutter Health,2021,50-99,Nonprofit,Urban,Non-Teaching,Homeless,25042,14,309,37.74366000,-121.43482000,No,Yes,22.07142857
106392287,Doctors Hospital of Manteca,San Joaquin,Tenet Healthcare Corporation,2021,50-99,Investor Owned,Urban,Non-Teaching,Homeless,23341,11,173,37.80111000,-121.19746000,No,Yes,15.72727273
106394009,Kaiser Foundation Hospital – Manteca,San Joaquin,Kaiser Foundation Hospitals,2021,50-99,Nonprofit,Urban,Non-Teaching,Homeless,93935,47,257,37.79736000,-121.24614000,No,Yes,5.468085106
106400466,Marian Regional Medical Center – Arroyo Grande,San Luis Obispo,Dignity Health,2021,50-99,Nonprofit,Rural,Non-Teaching,Homeless,22098,18,354,35.11369000,-120.59147000,No,Yes,19.66666667
106400480,French Hospital Medical Center,San Luis Obispo,Dignity Health,2021,50-99,Nonprofit,Rural,Non-Teaching,Homeless,18452,22,614,35.27801000,-120.64977000,No,Yes,27.90909091
106400524,Tenet Health Central Coast Sierra Vista Regional Medical Center,San Luis Obispo,Tenet Healthcare Corporation,2021,150-199,Investor Owned,Rural,Non-Teaching,Homeless,18285,11,352,35.29098600,-120.66630900,No,Yes,32
106400548,Tenet Health Central Coast Twin Cities Community Hospital,San Luis Obispo,Tenet Healthcare Corporation,2021,100-149,Investor Owned,Urban,Non-Teaching,Homeless,25557,23,207,35.55430000,-120.71967000,No,No,9
106410782,San Mateo Medical Center,San Mateo,N/A,2021,150-199,Government,Urban,Non-Teaching,Homeless,28978,15,1105,37.53017000,-122.29951000,No,No,73.66666667
106410806,Kaiser Foundation Hospital – South San Francisco,San Mateo,Kaiser Foundation Hospitals,2021,100-149,Nonprofit,Urban,Non-Teaching,Homeless,33048,19,558,37.65806000,-122.43837000,No,No,29.36842105
106410891,Sequoia Hospital,San Mateo,Dignity Health,2021,200-299,Nonprofit,Urban,Non-Teaching,Homeless,12746,17,128,37.48129000,-122.25377000,No,No,7.529411765
106414139,Kaiser Foundation Hospital – Redwood City,San Mateo,Kaiser Foundation Hospitals,2021,150-199,Nonprofit,Urban,Non-Teaching,Homeless,28866,24,580,37.48967000,-122.22463000,No,No,24.16666667
106420483,Goleta Valley Cottage Hospital,Santa Barbara,N/A,2021,1-49,Nonprofit,Urban,Non-Teaching,Homeless,18635,23,561,34.43336000,-119.80929000,No,Yes,24.39130435
106420491,Lompoc Valley Medical Center,Santa Barbara,N/A,2021,50-99,Government,Rural,Non-Teaching,Homeless,17508,10,386,34.63925200,-120.43964970,No,Yes,38.6
106420493,Marian Regional Medical Center,Santa Barbara,Dignity Health,2021,200-299,Nonprofit,Urban,Non-Teaching,Homeless,47657,41,848,34.95198000,-120.41338000,Yes,Yes,20.68292683
106420514,Santa Barbara Cottage Hospital,Santa Barbara,N/A,2021,300-499,Nonprofit,Urban,Non-Teaching,Homeless,33909,41,2836,34.42948000,-119.72317000,No,No,69.17073171
106420522,Santa Ynez Valley Cottage Hospital,Santa Barbara,N/A,2021,1-49,Nonprofit,Rural,Non-Teaching,Homeless,8465,8,41,34.60243000,-120.12721000,No,Yes,5.125
106430763,El Camino Health,Santa Clara,N/A,2021,300-499,Nonprofit,Urban,Non-Teaching,Homeless,47007,40,1526,37.36779000,-122.07801000,No,No,38.15
106430779,Good Samaritan Hospital – San Jose,Santa Clara,HCA Healthcare Corporation,2021,300-499,Investor Owned,Urban,Non-Teaching,Homeless,39734,35,630,37.25116000,-121.94490000,No,No,18
106430837,O'Connor Hospital,Santa Clara,Verity Health System,2021,300-499,Government,Urban,Non-Teaching,Homeless,39335,25,866,37.32714000,-121.93727000,No,No,34.64
106431506,Kaiser Foundation Hospital – San Jose,Santa Clara,Kaiser Foundation Hospitals,2021,200-299,Nonprofit,Urban,Non-Teaching,Homeless,58856,36,803,37.23924000,-121.80269000,No,No,22.30555556
106434138,St. Louise Regional Hospital,Santa Clara,Verity Health System,2021,50-99,Government,Rural,Non-Teaching,Homeless,27007,8,133,37.03731000,-121.57411000,No,No,16.625
106434153,Kaiser Foundation Hospital – Santa Clara,Santa Clara,Kaiser Foundation Hospitals,2021,300-499,Nonprofit,Urban,Non-Teaching,Homeless,62703,30,421,37.33459700,-121.99577400,No,No,14.03333333
106444013,Watsonville Community Hospital,Santa Cruz,N/A,2021,100-149,Nonprofit,Urban,Non-Teaching,Homeless,24835,16,815,36.92839000,-121.79173000,Yes,No,50.9375
106450936,Mayers Memorial Hospital,Shasta,N/A,2021,100-149,Government,Frontier,Non-Teaching,Homeless,3884,6,24,41.02423000,-121.42442000,Yes,Yes,4
106450940,Shasta Regional Medical Center,Shasta,Prime Healthcare Services,2021,200-299,Investor Owned,Urban,Non-Teaching,Homeless,26616,30,2540,40.58562000,-122.38773100,No,Yes,84.66666667
106450949,Mercy Medical Center – Redding,Shasta,Dignity Health,2021,200-299,Nonprofit,Urban,Non-Teaching,Homeless,38995,26,1681,40.57204000,-122.39742000,No,Yes,64.65384615
106470871,Mercy Medical Center Mt. Shasta,Siskiyou,Dignity Health,2021,1-49,Nonprofit,Rural,Non-Teaching,Homeless,9046,11,215,41.31894000,-122.32309000,Yes,Yes,19.54545455
106480989,Kaiser Foundation Hospital & Rehab Center – Vallejo,Solano,Kaiser Foundation Hospitals,2021,200-299,Nonprofit,Urban,Non-Teaching,Homeless,53051,51,614,38.12839000,-122.24761000,No,No,12.03921569
106481094,Sutter Solano Medical Center,Solano,Sutter Health,2021,100-149,Nonprofit,Urban,Non-Teaching,Homeless,22161,13,518,38.13109000,-122.23852000,No,No,39.84615385
106481357,NorthBay Medical Center,Solano,N/A,2021,150-199,Nonprofit,Urban,Non-Teaching,Homeless,52645,45,1763,38.26097000,-122.05076000,No,No,39.17777778
106484044,Kaiser Foundation Hospital – Vacaville,Solano,Kaiser Foundation Hospitals,2021,100-149,Nonprofit,Urban,Non-Teaching,Homeless,45207,27,161,38.38949680,-121.93731770,No,No,5.962962963
106491076,Sonoma Valley Hospital,Sonoma,N/A,2021,50-99,Government,Urban,Non-Teaching,Homeless,7628,9,68,38.28841000,-122.46524000,Yes,No,7.555555556
106494019,Kaiser Foundation Hospital – Santa Rosa,Sonoma,Kaiser Foundation Hospitals,2021,150-199,Nonprofit,Urban,Teaching,Homeless,50419,30,798,38.47087000,-122.73119000,No,Yes,26.6
106500852,Doctors Medical Center,Stanislaus,Tenet Healthcare Corporation,2021,300-499,Investor Owned,Urban,Non-Teaching,Homeless,73378,33,1593,37.66439000,-120.99631000,No,No,48.27272727
106500867,Emanuel Medical Center,Stanislaus,Tenet Healthcare Corporation,2021,200-299,Investor Owned,Urban,Non-Teaching,Homeless,46426,32,634,37.51052000,-120.83966000,No,No,19.8125
106500939,Memorial Medical Center – Modesto,Stanislaus,Sutter Health,2021,300-499,Nonprofit,Urban,Non-Teaching,Homeless,67619,44,1592,37.66868000,-120.97338100,No,No,36.18181818
106500967,Oak Valley Hospital District,Stanislaus,N/A,2021,1-49,Government,Rural,Non-Teaching,Homeless,16920,12,18,37.75782000,-120.86031000,Yes,No,1.5
106521041,St. Elizabeth Community Hospital,Tehama,Dignity Health,2021,50-99,Nonprofit,Rural,Non-Teaching,Homeless,26508,14,748,40.14950000,-122.21887000,Yes,Yes,53.42857143
106540734,Kaweah Health Medical Center,Tulare,N/A,2021,300-499,Government,Urban,Non-Teaching,Homeless,55269,85,999,36.32753000,-119.29345000,Yes,Yes,11.75294118
106540816,Adventist Health Tulare,Tulare,Adventist Health Systems,2021,100-149,Nonprofit,Rural,Non-Teaching,Homeless,25670,15,114,36.22101660,-119.33853410,Yes,Yes,7.6
106554011,Adventist Health Sonora – Greenley,Tuolumne,Adventist Health Systems,2021,50-99,Nonprofit,Rural,Non-Teaching,Homeless,29579,18,392,37.97568000,-120.36900000,Yes,Yes,21.77777778
106560481,Ventura County Medical Center,Ventura,N/A,2021,200-299,Government,Urban,Non-Teaching,Homeless,36462,42,1254,34.27693000,-119.25384000,No,No,29.85714286
106560492,Los Robles Hospital & Medical Center,Ventura,HCA Healthcare Corporation,2021,300-499,Investor Owned,Urban,Non-Teaching,Homeless,35561,23,369,34.20762000,-118.88241100,No,No,16.04347826
106560501,Ojai Valley Community Hospital,Ventura,N/A,2021,1-49,Nonprofit,Rural,Non-Teaching,Homeless,7149,6,126,34.44221000,-119.26311000,No,No,21
106560508,St. John's Hospital Camarillo,Ventura,Dignity Health,2021,100-149,Nonprofit,Urban,Non-Teaching,Homeless,19627,14,171,34.24177000,-119.01800000,No,No,12.21428571
106560525,Adventist Health Simi Valley,Ventura,Adventist Health Systems,2021,100-149,Nonprofit,Urban,Non-Teaching,Homeless,29223,18,247,34.28973000,-118.74394000,No,No,13.72222222
106560529,St. John's Regional Medical Center,Ventura,Dignity Health,2021,200-299,Nonprofit,Urban,Non-Teaching,Homeless,39699,31,1469,34.21687000,-119.15819000,No,Yes,47.38709677
106571086,Woodland Memorial Hospital,Yolo,Dignity Health,2021,100-149,Nonprofit,Urban,Non-Teaching,Homeless,22210,17,571,38.66284000,-121.79330000,No,Yes,33.58823529
106574010,Sutter Davis Hospital,Yolo,Sutter Health,2021,1-49,Nonprofit,Urban,Non-Teaching,Homeless,24455,11,425,38.56289000,-121.77164000,No,Yes,38.63636364
106580996,Adventist Health and Rideout,Yuba,Adventist Health Systems,2021,200-299,Nonprofit,Rural,Non-Teaching,Homeless,55341,44,2953,39.13880500,-121.59360200,Yes,Yes,67.11363636
106010735,Alameda Hospital,Alameda,Alameda Health System,2022,100-149,Government,Urban,Non-Teaching,Hypertension,13579,12,3502,37.76266000,-122.25399100,No,No,291.8333333
106010739,Alta Bates Summit Medical Center – Alta Bates Campus,Alameda,Sutter Health,2022,300-499,Nonprofit,Urban,Non-Teaching,Hypertension,29760,22,3175,37.85645000,-122.25743000,No,No,144.3181818
106010776,UC San Francisco Benioff Children's Hospital Oakland,Alameda,N/A,2022,150-199,Nonprofit,Urban,Teaching,Hypertension,35062,40,121,37.83722000,-122.26747000,No,No,3.025
106010846,Highland Hospital,Alameda,Alameda Health System,2022,200-299,Government,Urban,Non-Teaching,Hypertension,66095,53,15826,37.79925000,-122.23138000,No,No,298.6037736
106010937,Alta Bates Summit Medical Center,Alameda,Sutter Health,2022,300-499,Nonprofit,Urban,Non-Teaching,Hypertension,29336,30,5342,37.82106000,-122.26257000,No,No,178.0666667
106010987,Washington Hospital – Fremont,Alameda,N/A,2022,300-499,Government,Urban,Non-Teaching,Hypertension,43964,39,6967,37.55847000,-121.98006000,No,No,178.6410256
106014050,Stanford Health Care Tri-Valley,Alameda,N/A,2022,150-199,Nonprofit,Urban,Non-Teaching,Hypertension,28620,17,6469,37.69206000,-121.88095000,No,No,380.5294118
106014132,Kaiser Foundation Hospital – Fremont,Alameda,Kaiser Foundation Hospitals,2022,100-149,Nonprofit,Urban,Non-Teaching,Hypertension,38960,18,8122,37.55055000,-121.97483000,No,No,451.2222222
106014233,Eden Medical Center,Alameda,Sutter Health,2022,100-149,Nonprofit,Urban,Non-Teaching,Hypertension,31062,22,2475,37.69837690,-122.08740550,No,No,112.5
106014326,Kaiser Foundation Hospital – Oakland/Richmond,Alameda,Kaiser Foundation Hospitals,2022,300-499,Nonprofit,Urban,Non-Teaching,Hypertension,120088,80,17530,37.82402000,-122.25791000,No,No,219.125
106014337,Kaiser Foundation Hospital – San Leandro,Alameda,Kaiser Foundation Hospitals,2022,200-299,Nonprofit,Urban,Non-Teaching,Hypertension,69343,40,12740,37.70611000,-122.16917000,No,No,318.5
106034002,Sutter Amador Hospital,Amador,Sutter Health,2022,50-99,Nonprofit,Rural,Non-Teaching,Hypertension,24996,14,1875,38.34743000,-120.77272000,Yes,No,133.9285714
106040802,Orchard Hospital,Butte,N/A,2022,100-149,Nonprofit,Rural,Non-Teaching,Hypertension,10325,5,1473,39.36701000,-121.68955000,Yes,Yes,294.6
106040937,Oroville Hospital,Butte,N/A,2022,100-149,Nonprofit,Rural,Non-Teaching,Hypertension,9329,14,1704,39.50485000,-121.54280000,Yes,Yes,121.7142857
106040962,Enloe Medical Center– Esplanade,Butte,N/A,2022,200-299,Nonprofit,Urban,Non-Teaching,Hypertension,56376,50,14173,39.74226000,-121.84918000,No,Yes,283.46
106050932,Mark Twain Medical Center,Calaveras,Dignity Health,2022,1-49,Nonprofit,Rural,Non-Teaching,Hypertension,10190,8,3050,38.19057000,-120.67095000,Yes,Yes,381.25
106070934,Sutter Delta Medical Center,Contra Costa,Sutter Health,2022,100-149,Nonprofit,Urban,Non-Teaching,Hypertension,41182,30,2278,37.98222000,-121.80540000,No,No,75.93333333
106070988,John Muir Medical Center – Walnut Creek Campus,Contra Costa,John Muir Health,2022,500+,Nonprofit,Urban,Non-Teaching,Hypertension,47848,44,10952,37.91304000,-122.04078100,No,No,248.9090909
106070990,Kaiser Foundation Hospital – Walnut Creek,Contra Costa,Kaiser Foundation Hospitals,2022,200-299,Nonprofit,Urban,Non-Teaching,Hypertension,65573,52,12769,37.89230000,-122.05828000,No,No,245.5576923
106071018,John Muir Medical Center – Concord Campus,Contra Costa,John Muir Health,2022,200-299,Nonprofit,Urban,Non-Teaching,Hypertension,52369,32,13668,37.98615000,-122.03874000,No,No,427.125
106074017,San Ramon Regional Medical Center,Contra Costa,Tenet Healthcare Corporation,2022,100-149,Investor Owned,Urban,Non-Teaching,Hypertension,18054,12,3526,37.77549000,-121.95884000,No,No,293.8333333
